id,tag,value,copyCount,author
H21,精神语录,精神语录/花花世界迷人眼~没有实力别赛脸,0,网络
H22,精神语录,精神语录/寒王送你们一句话，人在做天在看，坏事别瞎干 ，谁说我的语言太乱，我字字句句都在劝人行善。,0,网络
H23,精神语录,精神语录/这个金钱资本的社会 你手底下再稳也架不住别人票子的诱惑。,0,网络
H24,精神语录,精神语录/姑娘你才十七八，可以水性杨花，但是要记住一句话，天黑了，早点回家,0,网络
H25,精神语录,精神语录/这人呢，是该傲，但给你脸呢，你就得要吧,0,网络
H26,精神语录,精神语录/精神小伙路难走必须学会摇花手,0,网络
H27,精神语录,精神语录/网络上你重拳出击，现实里你刚上初一,0,网络
H28,精神语录,精神语录/爷行爷有理，你行爷揍你,0,网络
H29,精神语录,精神语录/你没拥有的人脉叫我姐妹，你得不到的男人叫我宝贝。,0,网络
H30,精神语录,精神语录/真诚，是一个人的本性；善良，是一个人的天性。美丽的外表也许会打动别人，但真诚的内心更能感动别人；强势的语气也许会让人口服，但善良的行动更会让人心服。,0,网络
H31,精神语录,精神语录/儿女情长什么的，真的很影响我行走江湖,0,网络
H32,精神语录,精神语录/铁子，刀不锋利马太瘦，我还不想和你斗。,0,网络
H33,精神语录,精神语录/忽然之间，我也会长久地沉默，在那些没有特定的小情境里挑挑拣拣。太多未完成的事，像潮汐一样次第逼近。,0,网络
H34,精神语录,精神语录/点头哈腰是为了学会尊敬，挺直腰板是为了发号施令,0,网络
H35,精神语录,精神语录/我们出来混的本来就是一只脚踏在鬼门关一只脚踏在警察局!,0,网络
H36,精神语录,精神语录/名声在外各有好坏，不要对我奇奇怪怪，因为你不是寒哥的菜,0,网络
H37,精神语录,精神语录/水管开车技术很好，向来都是油门作刹踩的，我一般不坐他的车。,0,网络
H38,精神语录,精神语录/快播一开，裤子一脱，幸福生活现在开始,0,网络
H39,精神语录,精神语录/抽烟只抽炫赫门，一生只爱一个人,0,网络
H40,精神语录,精神语录/儿女情长什么的，真的很影响我行走江湖,0,网络
H41,精神语录,精神语录/生死在天，富贵由命，如今社会就是看谁钱多看谁♂硬，你的寒王，没毛病。,0,网络
H42,精神语录,精神语录/我捧你的时候你是玻璃杯，我不捧你的时候你就是玻璃渣子,0,网络
H43,精神语录,精神语录/我不争不抢不代表我怕你，我能给足你面子，也能扇你嘴巴子,0,网络
H44,精神语录,精神语录/不是社会太黑暗 只是人心太复杂,0,网络
H45,精神语录,精神语录/猛虎下山苍龙啸，小老弟你别太傲,0,网络
H46,精神语录,精神语录/我若不死，尔等都是太子,0,网络
H47,精神语录,精神语录/我不指望谁能在我困难的时候雪中送炭，你的寒王我只想告诉你们，少做恶事多行善。,0,网络
H48,精神语录,精神语录/少年闰土身上纹，掌声送给周树人,0,网络
H49,精神语录,精神语录/孤独几乎是人类的本能。它是我们对于所有美好与丑陋，温暖与寒冷，生与死的无声的控诉，是我们的青春在这个世界上所遭受的一切痛楚，连同我们没有被温暖的身体和内心，连同我们沉睡的呼吸和灵魂，一起浸入那空茫茫的时光的白，没有边沿，亦无从追溯,0,网络
H50,精神语录,精神语录/从此以后不谈地久天长，单刀赴会做气质流氓。,0,网络
H51,精神语录,精神语录/别爱我，没结果，除非花手摇过我,0,网络
H52,精神语录,精神语录/做人不要太飘，小心背后挨刀。,0,网络
H53,精神语录,精神语录/东方不亮西方亮，憨屁啥样你啥样,0,网络
H54,精神语录,精神语录/不求精神打动美丽女人，但求人好感动正经姑娘,0,网络
H55,精神语录,精神语录/其实女人很敏锐，你爱不爱她，她一眼就能分辨出来，只不过有的女人装傻，有的自欺欺人，有的委屈求全，有的决定和你一起表演。,0,网络
H56,精神语录,精神语录/抽烟只抽煊赫门，一生只爱一个人,0,网络
H57,精神语录,"精神语录/拜过把子发过誓,这顿咱先AA制",0,网络
H58,精神语录,精神语录/要么忍要么残忍做人要狠在这肮脏的社会才站得稳,0,网络
H59,精神语录,精神语录/我不争不抢不代表我怕你，我能给足你面子，也能扇你嘴巴子,0,网络
H60,精神语录,精神语录/我受的是伤你丢的是命,0,网络
H61,精神语录,精神语录/路还长，别太狂，人生不定谁辉煌！,0,网络
H62,精神语录,精神语录/只要小伙精神在 ，到哪都是实力派,0,网络
H63,精神语录,精神语录/山多狐狸野，都是社会姐，水深草鱼多，精神小伙多,0,网络
H64,精神语录,精神语录/少年闰土身上纹，掌声送给周树人,0,网络
H65,精神语录,精神语录/蝙蝠再飞不是鸟，新鞋再好他不跟脚。,0,网络
H66,精神语录,精神语录/天黑路滑，月黑风高，没有能耐，别tm叫嚣。,0,网络
H67,精神语录,精神语录/我捧你的时候你是玻璃杯，我不捧你的时候你就是玻璃渣子,0,网络
H68,精神语录,精神语录/江湖一碗茶，喝完各自爬,0,网络
H69,精神语录,精神语录/百因必有果你的报应就是我,0,网络
H70,精神语录,精神语录/社交之所以累，是因为都想表现出自己其实并不具备的素质。,0,网络
H71,精神语录,精神语录/花花世界迷人眼~没有实力别赛脸,0,网络
H72,精神语录,精神语录/快播一开，裤子一脱，幸福生活现在开始,0,网络
H73,精神语录,精神语录/我陪你闹呢你就得笑我给你脸呢你就得要,0,网络
H74,精神语录,精神语录/是人就有三分火起，想要肆无忌惮的发泄，就得有足够的本事，否则就给我憋住让他烂死在肚子里。,0,网络
H75,精神语录,精神语录/名声在外各有好坏，不要对我奇奇怪怪，因为你不是寒哥的菜,0,网络
H76,精神语录,精神语录/真诚，是一个人的本性；善良，是一个人的天性。美丽的外表也许会打动别人，但真诚的内心更能感动别人；强势的语气也许会让人口服，但善良的行动更会让人心服。,0,网络
H77,精神语录,精神语录/古人不见今时月，今月曾经照古人。,0,网络
H78,精神语录,精神语录/日落西山你不陪，待我辉煌你是谁,0,网络
H79,精神语录,精神语录/路还长，别太狂，人生不定谁辉煌,0,网络
H80,精神语录,精神语录/我的社会摇摇到如今，最拿人心，请问你，那什么和我拼？,0,网络
H81,精神语录,精神语录/小伙身扛九龙拉棺，哥哥带你打万里江山,0,网络
H82,精神语录,精神语录/谁赞成，谁反对?反对的举手。,0,网络
H83,精神语录,精神语录/抽烟只抽煊赫门，一生只爱一个人,0,网络
H84,精神语录,精神语录/别爱我，没结果，除非花手摇过我,0,网络
H85,精神语录,精神语录/抽烟只抽炫赫门，一生只爱一个人,0,网络
H86,精神语录,精神语录/猛虎下山苍龙啸，小老弟你别太傲,0,网络
H87,精神语录,精神语录/社交之所以累，是因为都想表现出自己其实并不具备的素质。,0,网络
H88,精神语录,精神语录/我不争不抢不代表我怕你，我能给足你面子，也能扇你嘴巴子,0,网络
H89,精神语录,精神语录/做事分清眉眼高低，耗子没事儿别舔猫逼,0,网络
H90,精神语录,精神语录/权钱社会你让我拿真心爱你 行事么?,0,网络
H91,精神语录,精神语录/要么忍要么残忍做人要狠在这肮脏的社会才站得稳,0,网络
H92,精神语录,精神语录/有一句话叫做过于高调死的太早，低调一点，哈，养生。,0,网络
H93,精神语录,精神语录/真诚，是一个人的本性；善良，是一个人的天性。美丽的外表也许会打动别人，但真诚的内心更能感动别人；强势的语气也许会让人口服，但善良的行动更会让人心服。,0,网络
H94,精神语录,精神语录/铁子，刀不锋利马太瘦，我还不想和你斗。,0,网络
H95,精神语录,精神语录/不是所有的对不起，都能换来一句没关系。没有人会在原地等你，等你回来，我已不在。,0,网络
H96,精神语录,精神语录/现实的社会，要学会现实，是这样吗？,0,网络
H97,精神语录,精神语录/寒王送你们一句话，人在做天在看，坏事别瞎干 ，谁说我的语言太乱，我字字句句都在劝人行善。,0,网络
H98,精神语录,精神语录/男人，你可以色，但你要扛着色上的一把刀,0,网络
H99,精神语录,精神语录/铁子，刀不锋利马太瘦，我还不想和你斗。,0,网络
H100,精神语录,精神语录/每次转变，总会迎来很多不解的目光，有时甚至是横眉冷对千夫指。但对顺境逆境都心存感恩，使自己用一颗柔软的心包容世界。柔软的心最有力量。,0,网络
H101,精神语录,精神语录/只要小伙精神在 ，到哪都是实力派,0,网络
H102,精神语录,精神语录/当寂寞覆盖着寂寞，灵魂被巨大的虚无所贯穿。我想这就是宿命。无论心里有多么难以承受的痛苦的悲鸣，我们都该学会面无表情地书写岁月，埋葬青春，深入那些尚不可知的幽暗的洞穴，挖掘苍白的光的碎片，之后一起旅行。“所有的人，都在不可思议地走向远方”。一路走过的就是我们的人生,0,网络
H103,精神语录,精神语录/每次转变，总会迎来很多不解的目光，有时甚至是横眉冷对千夫指。但对顺境逆境都心存感恩，使自己用一颗柔软的心包容世界。柔软的心最有力量。,0,网络
H104,精神语录,精神语录/吹牛装B猛如虎，一问工资一千五。,0,网络
H105,精神语录,精神语录/天生一副傲骨，你别在我面前摆谱。喷我呢，你得想清楚，你拿什么，和我赌？,0,网络
H106,精神语录,精神语录/你若折我姐妹翅膀 我定废你整个天堂,0,网络
H107,精神语录,"精神语录/拜过把子发过誓,这顿咱先AA制",0,网络
H108,精神语录,精神语录/请清醒地生活，请珍视彼此，请拒绝繁华中的苦痛，请享受孤独中的幸福。,0,网络
H109,精神语录,精神语录/寒王送你们一句话，人在做天在看，坏事别瞎干 ，谁说我的语言太乱，我字字句句都在劝人行善。,0,网络
H110,精神语录,精神语录/我傲？我必须傲，我的傲气不允许我低调。,0,网络
H111,精神语录,精神语录/我见过她所有的样子，我只想要看看她不属于我的样子！,0,网络
H112,精神语录,精神语录/点头哈腰是为了学会尊敬，挺直腰板是为了发号施令,0,网络
H113,精神语录,"精神语录/拜过把子发过誓,这顿咱先AA制",0,网络
H114,精神语录,精神语录/东南西北四条街，打听打听谁是爹,0,网络
H115,精神语录,精神语录/社会金典说说 社会说说经典霸气说说,0,网络
H116,精神语录,精神语录/几番沉浮，终于醒悟。原来江湖，没有胜负。,0,网络
H117,精神语录,精神语录/是人就有三分火起，想要肆无忌惮的发泄，就得有足够的本事，否则就给我憋住让他烂死在肚子里。,0,网络
H118,精神语录,精神语录/天热脾气躁，我不微笑你别闹。,0,网络
H119,精神语录,精神语录/做事分清眉眼高低，耗子没事儿别舔猫逼,0,网络
H120,精神语录,精神语录/网络上你重拳出击，现实里你刚上初一,0,网络
H121,精神语录,精神语录/这个金钱资本的社会 你手底下再稳也架不住别人票子的诱惑。,0,网络
H122,精神语录,精神语录/孤独几乎是人类的本能。它是我们对于所有美好与丑陋，温暖与寒冷，生与死的无声的控诉，是我们的青春在这个世界上所遭受的一切痛楚，连同我们没有被温暖的身体和内心，连同我们沉睡的呼吸和灵魂，一起浸入那空茫茫的时光的白，没有边沿，亦无从追溯,0,网络
H123,精神语录,精神语录/关于黑社会的说说 非常霸气的黑社会说说,0,网络
H124,精神语录,精神语录/走入歧途，一片盲目。心中的苦，向谁倾诉?,0,网络
H125,精神语录,精神语录/不要和我硬碰硬，我受得是伤，你丢的是命。,0,网络
H126,精神语录,精神语录/孤独几乎是人类的本能。它是我们对于所有美好与丑陋，温暖与寒冷，生与死的无声的控诉，是我们的青春在这个世界上所遭受的一切痛楚，连同我们没有被温暖的身体和内心，连同我们沉睡的呼吸和灵魂，一起浸入那空茫茫的时光的白，没有边沿，亦无从追溯,0,网络
H127,精神语录,精神语录/只要小伙精神在 ，到哪都是实力派,0,网络
H128,精神语录,精神语录/我不争不抢不代表我怕你，我能给足你面子，也能扇你嘴巴子,0,网络
H129,精神语录,精神语录/真诚，是一个人的本性；善良，是一个人的天性。美丽的外表也许会打动别人，但真诚的内心更能感动别人；强势的语气也许会让人口服，但善良的行动更会让人心服。,0,网络
H130,精神语录,精神语录/做人要自信，但不能自信得过于狂妄;做人应低调，但不能低调得失去了自信。,0,网络
H131,精神语录,精神语录/你身上的味道最好闻，你笑起来的样子最好看。你陪着我的时候，我从没羡慕过任何人，很想陪你走完这一生。,0,网络
H132,精神语录,精神语录/青龙盘底坐顶观音 只有你的拳头才能稳拿他们人心。,0,网络
H133,精神语录,精神语录/网络上你重拳出击，现实里你刚上初一,0,网络
H134,精神语录,精神语录/一打开电视就会觉得世界和谐美好 一走进社会就觉得恶势力满天飞,0,网络
H135,精神语录,精神语录/我不怕你过河拆桥，因为我一定要让你跪地求饶，来一首动听的歌谣，跳一段你们最喜欢的社会摇,0,网络
H136,精神语录,精神语录/社会让你呼风唤雨，是我杠杠配不上你,0,网络
H137,精神语录,精神语录/我就是靠两只手，一身胆闯出来的。,0,网络
H138,精神语录,精神语录/忽然之间，我也会长久地沉默，在那些没有特定的小情境里挑挑拣拣。太多未完成的事，像潮汐一样次第逼近。,0,网络
H139,精神语录,精神语录/人生如茶，静心以对。对错无辜，缘由前生。认得清，放下是聪明。看不透，一场梦无痕。不雨花犹落，无风絮自飞。应观法界性，一切惟心造。,0,网络
H140,精神语录,精神语录/不是所有的对不起，都能换来一句没关系。没有人会在原地等你，等你回来，我已不在。,0,网络
H141,精神语录,精神语录/黄河不亮怎知深浅，小伙不很哪有排面,0,网络
H142,精神语录,精神语录/你若折我姐妹翅膀 我定废你整个天堂,0,网络
H143,精神语录,精神语录/这人呢，是该傲，但给你脸呢，你就得要吧,0,网络
H144,精神语录,精神语录/身抗满背五虎上将，没有实力呢宁就别太犟,0,网络
H145,精神语录,精神语录/你是人间四月天，我是东北地三鲜。,0,网络
H146,精神语录,精神语录/每次转变，总会迎来很多不解的目光，有时甚至是横眉冷对千夫指。但对顺境逆境都心存感恩，使自己用一颗柔软的心包容世界。柔软的心最有力量。,0,网络
H147,精神语录,精神语录/明明是你的错，你还能反过来倒打一耙，兄弟你真棒。,0,网络
H148,精神语录,精神语录/生死在天，富贵由命，如今社会就是看谁钱多看谁硬，你的寒王，没毛病。,0,网络
H149,精神语录,精神语录/谁性谁不行，患难见真情,0,网络
H150,精神语录,精神语录/社会金典说说 社会说说经典霸气说说,0,网络
H151,精神语录,精神语录/只要小伙精神在 ，到哪都是实力派,0,网络
H152,精神语录,精神语录/古人不见今时月，今月曾经照古人。,0,网络
H153,精神语录,精神语录/不会烧香得罪神，不会说话得罪人。,0,网络
H154,精神语录,精神语录/寒王送你们一句话，人在做天在看，坏事别瞎干 ，谁说我的语言太乱，我字字句句都在劝人行善。,0,网络
H155,精神语录,精神语录/今朝有酒今朝醉，别是个女人你就想睡,0,网络
H156,精神语录,精神语录/从此以后不谈地久天长，单刀赴会做气质XX。,0,网络
H157,精神语录,精神语录/留心学到古人难，立脚怕随流水转。,0,网络
H158,精神语录,精神语录/路还长，别太狂，人生不定谁辉煌,0,网络
H159,精神语录,精神语录/天要下雨娘要嫁人，都是老百姓你给我装什么社会人？,0,网络
H160,精神语录,精神语录/兄弟就是什么。兄弟就是拿来出卖的。,0,网络
H161,精神语录,精神语录/正义通常迟到，但早晚会到。,0,网络
H162,精神语录,精神语录/辉煌岁月人人有，别把一刻当永久。,0,网络
H163,精神语录,精神语录/从此以后不谈地久天长，单刀赴会做气质XX。,0,网络
H164,精神语录,精神语录/天热脾气暴，我不微笑，你别闹,0,网络
H165,精神语录,精神语录/我不知道什么叫年少轻狂，我只知道什么叫胜者为王,0,网络
H166,精神语录,精神语录/抽烟只抽炫赫门，一生只爱一个人,0,网络
H167,精神语录,精神语录/要么忍要么残忍做人要狠在这肮脏的社会才站得稳,0,网络
H168,精神语录,精神语录/我受的是伤你丢的是命,0,网络
H169,精神语录,精神语录/天热脾气暴，我不微笑，你别闹,0,网络
H170,精神语录,精神语录/我若不死，尔等都是太子,0,网络
H171,精神语录,精神语录/少年闰土身上纹，掌声送给周树人,0,网络
H172,精神语录,精神语录/我没有所谓的头脑，也没有太多的雄才，但我知道什么是黑，什么是白，只要你努力，就会苦尽甘来,0,网络
H173,精神语录,精神语录/下象棋靠的是将，拜鬼神靠的是香。,0,网络
H174,精神语录,精神语录/用心甘情愿的态度，去过随遇而安的生活。,0,网络
H175,精神语录,精神语录/我的社会摇摇到如今，最拿人心，请问你，那什么和我拼？,0,网络
H176,精神语录,精神语录/真诚，是一个人的本性；善良，是一个人的天性。美丽的外表也许会打动别人，但真诚的内心更能感动别人；强势的语气也许会让人口服，但善良的行动更会让人心服。,0,网络
H177,精神语录,精神语录/花花世界迷人眼，没有实力别赛脸。,0,网络
H178,精神语录,精神语录/明明是你的错，你还能反过来倒打一耙，兄弟你真棒。,0,网络
H179,精神语录,精神语录/这人呢，是该傲，但给你脸呢，你就得要吧,0,网络
H180,精神语录,精神语录/明明是你的错，你还能反过来倒打一耙，兄弟你真棒。,0,网络
H181,精神语录,精神语录/黄河不亮怎知深浅，小伙不很哪有排面,0,网络
H182,精神语录,精神语录/我的世界我的王，我的男人王中王，我的草原我的马，我想咋耍就咋耍。,0,网络
H183,精神语录,精神语录/谁赞成，谁反对?反对的举手。,0,网络
H184,精神语录,精神语录/鬼饿敢拦路，虎饿他敢吃人，鱼饿他敢跳门 这人饿，丧尽人伦。,0,网络
H185,精神语录,精神语录/猛虎下山苍龙啸，小老弟你别太傲,0,网络
H186,精神语录,精神语录/混社会是个体力活儿，讲究四门功课：闪转腾挪。,0,网络
H187,精神语录,精神语录/都是第一次做人 我他妈凭什么让你,0,网络
H188,精神语录,精神语录/都是第一次做人 我他妈凭什么让你,0,网络
H189,精神语录,精神语录/现实的社会，要学会现实，是这样吗？,0,网络
H190,精神语录,精神语录/城南城北一条街，打听打听谁是爹,0,网络
H191,精神语录,精神语录/太阳不起我不起，老子就是了不起,0,网络
H192,精神语录,精神语录/小妹语录网上抄，小心钢棍身上飘,0,网络
H193,精神语录,精神语录/入红尘，只因为生自烟雨的性情， 恋红尘，只因为爱尽烟雨的空灵， 悟红尘，只因为身置烟雨的清静， 叹红尘，只因为看遍烟雨的凄零。,0,网络
H194,精神语录,精神语录/谁赞成，谁反对?反对的举手。,0,网络
H195,精神语录,精神语录/得不到就是得不到，别总说你不想要,0,网络
H196,精神语录,精神语录/水管开车技术很好，向来都是油门作刹踩的，我一般不坐他的车。,0,网络
H197,精神语录,精神语录/小伙子气势猛如狼，一腔热血拍胸膛经典语录我肩上抗，少在我面前猖狂。,0,网络
H198,精神语录,精神语录/蝙蝠再飞不是鸟，新鞋再好他不跟脚。,0,网络
H199,精神语录,精神语录/我不怕你过河拆桥，因为我一定要让你跪地求饶，来一首动听的歌谣，跳一段你们最喜欢的社会摇,0,网络
H200,精神语录,精神语录/创造机会的人是勇者。等待机会的人是愚者。,0,网络
H201,精神语录,精神语录/如果你要飞，伤痛我来背，别问我是谁，我是夜来非,0,网络
H202,精神语录,精神语录/人生如茶，静心以对。对错无辜，缘由前生。认得清，放下是聪明。看不透，一场梦无痕。不雨花犹落，无风絮自飞。应观法界性，一切惟心造。,0,网络
H203,精神语录,精神语录/我没有所谓的头脑，也没有太多的雄才，但我知道什么是黑，什么是白，只要你努力，就会苦尽甘来,0,网络
H204,精神语录,精神语录/你没拥有的人脉叫我姐妹，你得不到的男人叫我宝贝。,0,网络
H205,精神语录,精神语录/寒王送你们一句话，人在做天在看，坏事别瞎干 ，谁说我的语言太乱，我字字句句都在劝人行善。,0,网络
H206,精神语录,精神语录/下象棋靠的是将，拜鬼神靠的是香。,0,网络
H207,精神语录,精神语录/精神小伙社会摇。全场的社会人大家好，跟着我最动感的节奏晃动你最性感的身材，跟我一起摇起来。,0,网络
H208,精神语录,精神语录/刀不锋利马太瘦，我还不想和你斗,0,网络
H209,精神语录,精神语录/点头哈腰是为了学会尊敬，挺直腰板是为了发号施令,0,网络
H210,精神语录,精神语录/不会烧香得罪神，不会说话得罪人。,0,网络
H211,精神语录,精神语录/社会大路一条条，社会歌就得配社会摇。,0,网络
H212,精神语录,精神语录/灯红酒绿惹人醉，大哥带你混社会。,0,网络
H213,精神语录,精神语录/点头哈腰是为了学会尊敬，挺直腰板是为了发号施令,0,网络
H214,精神语录,精神语录/你没拥有的人脉叫我姐妹，你得不到的男人叫我宝贝。,0,网络
H215,精神语录,精神语录/生死在天，富贵由命，如今社会就是看谁钱多看谁♂硬，你的寒王，没毛病。,0,网络
H216,精神语录,精神语录/东南西北四条街，打听打听谁是爹,0,网络
H217,精神语录,精神语录/做人不要太攀比，要比就比爱粪几,0,网络
H218,精神语录,精神语录/江湖一碗茶，喝完各自爬,0,网络
H219,精神语录,精神语录/现在的小伙装社会 小姑娘她装太妹 喝点酒她如痴如醉 你给我装鸡毛黑社会,0,网络
H220,精神语录,精神语录/我没有所谓的头脑，也没有太多的雄才，但我知道什么是黑，什么是白，只要你努力，就会苦尽甘来,0,网络
H221,精神语录,精神语录/我的世界我的王，我的男人王中王，我的草原我的马，我想咋耍就咋耍。,0,网络
H222,精神语录,精神语录/花花世界迷人眼~没有实力别赛脸,0,网络
H223,精神语录,精神语录/我不指望谁能在我困难的时候雪中送炭，你的寒王我只想告诉你们，少做恶事多行善。,0,网络
H224,精神语录,精神语录/我不知道什么叫年少轻狂，我只知道什么叫胜者为王,0,网络
H225,精神语录,精神语录/我不知道什么叫年少轻狂，我只知道什么叫胜者为王,0,网络
H226,精神语录,精神语录/做事分清眉眼高低，耗子没事儿别舔猫逼,0,网络
H227,精神语录,精神语录/当初是你苍白了我的等待讽刺了我的执着,0,网络
H228,精神语录,精神语录/我这野马不识归途，但是你这小人，我必须铲除。,0,网络
H229,精神语录,精神语录/今朝有酒今朝醉，别是个女人你就想睡,0,网络
H230,精神语录,精神语录/我见过她所有的样子，我只想要看看她不属于我的样子！,0,网络
H231,精神语录,精神语录/抽烟只抽炫赫门，一生只爱一个人,0,网络
H232,精神语录,精神语录/我的世界我的王，我的男人王中王，我的草原我的马，我想咋耍就咋耍。,0,网络
H233,精神语录,精神语录/寒王送你们一句话，人在做天在看，坏事别瞎干 ，谁说我的语言太乱，我字字句句都在劝人行善。,0,网络
H234,精神语录,精神语录/路还长，别太狂，人生指不定谁辉煌,0,网络
H235,精神语录,精神语录/人间正道是沧桑，活的不要太嚣张,0,网络
H236,精神语录,精神语录/我不笑你别闹，我给你脸你就得要！,0,网络
H237,精神语录,精神语录/铁子，刀不锋利马太瘦，我还不想和你斗。,0,网络
H238,精神语录,精神语录/额头纹逼，天打雷劈,0,网络
H239,精神语录,精神语录/天上下雨地上滑，自己跌倒自己爬。,0,网络
H240,精神语录,精神语录/得不到就是得不到，别总说你不想要,0,网络
H241,精神语录,精神语录/每次转变，总会迎来很多不解的目光，有时甚至是横眉冷对千夫指。但对顺境逆境都心存感恩，使自己用一颗柔软的心包容世界。柔软的心最有力量。,0,网络
H242,精神语录,精神语录/要么忍要么残忍做人要狠在这肮脏的社会才站得稳,0,网络
H243,精神语录,精神语录/身抗满背五虎上将，没有实力呢宁就别太犟,0,网络
H244,精神语录,精神语录/都是第一次做人 我他妈凭什么让你,0,网络
H245,精神语录,精神语录/青龙盘底坐顶观音 只有你的拳头才能稳拿他们人心。,0,网络
H246,精神语录,精神语录/我就是靠两只手，一身胆闯出来的。,0,网络
H247,精神语录,精神语录/起初，记下这些文字，是因为寂寞。,0,网络
H248,精神语录,精神语录/精神小伙路难走必须学会摇花手,0,网络
H249,精神语录,精神语录/用心甘情愿的态度，去过随遇而安的生活。,0,网络
H250,精神语录,精神语录/男人要金钱权利，女人要身材长相.现实社会各取所需,0,网络
H251,精神语录,精神语录/人间正道是沧桑，活的不要太嚣张,0,网络
H252,精神语录,精神语录/水管开车技术很好，向来都是油门作刹踩的，我一般不坐他的车。,0,网络
H253,精神语录,精神语录/从此以后不谈地久天长，单刀赴会做气质流氓。,0,网络
H254,精神语录,精神语录/百因必有果你的报应就是我,0,网络
H255,精神语录,精神语录/我受的是伤你丢的是命,0,网络
H256,精神语录,精神语录/我这野马不识归途，但是你这小人，我必须铲除。,0,网络
H257,精神语录,精神语录/我虽然没有以前那么嚣张跋扈，但也不想做一事无成的废物。我埋头苦干只为了老铁们的双击点赞。,0,网络
H258,精神语录,精神语录/谁性谁不行，患难见真情,0,网络
H259,精神语录,精神语录/人间正道是沧桑，活的不要太嚣张,0,网络
H260,精神语录,精神语录/写尽千山落笔是你，望尽星辰美丽是你，书尽泛黄扉页是你，千山万水归处是你，铁马是你冰河也是你。,0,网络
H261,精神语录,精神语录/写尽千山落笔是你，望尽星辰美丽是你，书尽泛黄扉页是你，千山万水归处是你，铁马是你冰河也是你。,0,网络
H262,精神语录,精神语录/世界上聪明的人或比我聪明的人有很多，但是想成功，不管是聪明人还是笨蛋，首先要具备的就是勤快。,0,网络
H263,精神语录,精神语录/我不争不抢不代表我怕你，我能给足你面子，也能扇你嘴巴子,0,网络
H264,精神语录,精神语录/社会你x姐，人美路子野,0,网络
H265,精神语录,精神语录/江湖一碗茶，喝完各自爬,0,网络
H266,精神语录,精神语录/乱花渐欲迷人眼，不会花手低调点,0,网络
H267,精神语录,精神语录/求人须求大丈夫，济人须济急时无。,0,网络
H268,精神语录,精神语录/跟着大哥混三天饿九顿偶尔还要挨钢棍,0,网络
H269,精神语录,精神语录/少年闰土身上纹，掌声送给周树人,0,网络
H270,精神语录,精神语录/入红尘，只因为生自烟雨的性情， 恋红尘，只因为爱尽烟雨的空灵， 悟红尘，只因为身置烟雨的清静， 叹红尘，只因为看遍烟雨的凄零。,0,网络
H271,精神语录,精神语录/精神小伙社会摇。全场的社会人大家好，跟着我最动感的节奏晃动你最性感的身材，跟我一起摇起来。,0,网络
H272,精神语录,精神语录/不求门当户对，只求感情到位，不求应有尽有，只求该有都有,0,网络
H273,精神语录,精神语录/吹牛装B猛如虎，一问工资一千五。,0,网络
H274,精神语录,精神语录/得不到就是得不到，别总说你不想要,0,网络
H275,精神语录,精神语录/抽烟只抽炫赫门，一生只爱一个人,0,网络
H276,精神语录,精神语录/从此以后不谈地久天长，单刀赴会做气质流氓。,0,网络
