id,tag,value,copyCount,author
A23,网易云,网易云/今天一股脑的把曾经喜欢过他的心情说出来了，心里忽然松了一口气，也许最好的是什么都不说，但是不大甘心，还是想告诉他，我曾喜欢过你这么个人，所以请不要再对我暧昧，我现在，不喜欢你了。——网易云音乐热评《谁》,0,网络
A24,网易云,网易云/合适的人不一定要情商多高，但一定要懂你的点，知道怎么能让你开心。这样漫长的一生共度起来才不会太费劲，他不会在你感性的时候讲道理，不会在你气得头冒烟的时候跟你硬碰硬。 ——网易云音乐热评《You don't know me》,0,网络
A25,网易云,网易云/你真的分清了占有欲、喜欢、爱和新鲜感吗？还是不甘心。——网易云音乐热评《少女的祈祷》,0,网络
A26,网易云,网易云/我希望她三十岁没嫁，我也不希望她三十岁没嫁。——网易云音乐热评《三十岁的女人》,0,网络
A27,网易云,网易云/楼下听到一个女孩子哭着打电话：“为什么不接我的电话为什么不理我？”以为又是个电话查岗女朋友，走过她身边时，听到她带着哭腔说：“你要说分手你就好好说啊，不要不接电话，别人会担心你的安全知道吗，你开车又爱走神，我好害怕你出事，分手就分啊你不要吓我…”感情啊，有多伟大就有多卑微。——网易云音乐热评《闹够了没有》,0,网络
A28,网易云,网易云/人和人真是说不清的劫数，你为了一个人辗转反侧夜不能寐，那个人为了别人神魂颠倒，食不知味。——网易云音乐热评《一个人》,0,网络
A29,网易云,"网易云/忙的时候虽然累,但是忙完了会特别畅快舒服。闲的时候虽然爽,但是闲的时间长了心就慌了。——网易云音乐热评《城市》",0,网络
A30,网易云,网易云/如果有一天我的任性伤害了你，你可不可以温柔提醒，我怕因此会错过你。——网易云音乐热评《当我走的时候》,0,网络
A31,网易云,网易云/你根本不想睡，你只是用晚安来结束我们之间的对话。——网易云音乐热评《假如让我说下去》,0,网络
A32,网易云,网易云/有些女孩子从小到大都太懂事了。什么是懂事呢？就是想要什么都不敢说，怕看到父母不悦的眼神；也不敢开口求帮忙，怕麻烦别人。所以现在总处处为别人考虑，谁对自己好都感激涕零。为什么要把这种定义成善解人意呢，我反倒希望你找到一个能记住你喜好的男孩子，懂你的灵魂伴侣，不求最好，只愿最温柔。 ——网易云音乐热评《soulmate》,0,网络
A33,网易云,网易云/我以为我会是一个合格的女朋友，温柔大方善解人意什么的，但是一不小心太在意你，所以我把一切都搞砸了，我成了幼稚又小心眼嫉妒猜忌心爆棚的讨厌鬼，把你弄丢了，让你难过的事，我再也不想做了。 ——网易云音乐热评《想自由》 ,0,网络
A34,网易云,网易云/今天一股脑的把曾经喜欢过他的心情说出来了，心里忽然松了一口气，也许最好的是什么都不说，但是不大甘心，还是想告诉他，我曾喜欢过你这么个人，所以请不要再对我暧昧，我现在，不喜欢你了。——网易云音乐热评《谁》,0,网络
A35,网易云,网易云/电影里，女主换一个发型就从丑小鸭变成白天鹅。现实是，丑小鸭换一个发型只是换一种丑法。——网易云音乐热评《小幸运》,0,网络
A36,网易云,网易云/电影太仁慈，总能让错过的人重新相遇。生活不一样，有的人说过再见就再也不见了。——网易云音乐热评《空白格》,0,网络
A37,网易云,网易云/像烟罗书里写的，我也一直渴望有一个人，能够岁月经年仍拉住我不放，不许我堕落，不许我沉沦，不许我随波逐流，不许我就此沉睡。——网易云音乐热评《同罪者》,0,网络
A38,网易云,网易云/总有人说你变了，却从没人问你经历过什么。——网易云音乐热评《经历》,0,网络
A39,网易云,网易云/我有两个苹果，有个人问我要一个，我不给，于是很多人凑过来说你不是还有一个苹果吗，怎么这么小气啊。可是，苹果都是我的呀。 ——网易云音乐热评《When》,0,网络
A40,网易云,网易云/孩子们哭，是因为他们知道哭会令他们得到想要的，而大人们哭， 通常是因为永远的失去。成长啊，真是个可怕的东西。——网易云音乐热评《你说》,0,网络
A41,网易云,网易云/哥们问我：“还是忘不了她吗？”“早忘了”“我还没说是谁呢…”我无言以对。——网易云音乐热评《温柔》,0,网络
A42,网易云,网易云/从小我妈就教我，要礼让他人，要注意他人感受，要宽度大度，后来我遇到了形形色色的人，这时候我开始希望每个人都能有妈。——网易云音乐热评《她的梦》,0,网络
A43,网易云,网易云/慢慢的我发现对于你，不是一时的好感。而是我知道遇见你不容易，错过了会很可惜。——网易云音乐热评《你瞒我瞒》,0,网络
A44,网易云,网易云/我想你了，是那种打电话也解决不了的想，是一定要见一面紧紧抱住的想。 ——网易云音乐热评《想你》,0,网络
A45,网易云,网易云/墨非定律说：当你越讨厌一个人时，他就会无时不刻不出现在你面前。而当你想念一个人时，翻遍地球都找不到他。——网易云音乐热评《爱与诚》,0,网络
A46,网易云,网易云/看了一个老驴友的游记。一年几乎游遍亚洲，有段话很赞同：“走过高山雄伟，踏遍华夏大地，看过落花流水，见过大海波澜壮阔。还没放下是因为真正的感情根本放不下，不该带着放下的目的来游历。游历是充实，是开阔。不是放松，更不是放下。否则就糟蹋了眼前的美。有些东西做不到就不要勉强，放心底。”——网易云音乐热评《风的季节》,0,网络
A47,网易云,网易云/齐宣王放弃自尊来求钟无艳，带她走出天牢去救自己的江山的一刻，钟无艳撒娇地说，你背我啊。在他背上，一刻关怀，似一世宠爱。——网易云音乐热评《钟无艳》,0,网络
A48,网易云,网易云/别动不动就把聊天记录截下来保存了，等物是人非的时候拿出来看着伤感吗？每一句甜言都是嘲笑，每一个亲吻、爱心、表情、晚安、陪伴、不离都显得不可思议，当初怎么说得出来，现在又怎么会是这种境况，也许对方早就不记得和你说过什么，可你还念念不忘 真糟糕。——网易云音乐热评《有没有》,0,网络
A49,网易云,网易云/我宁愿让别人觉得我是变形金刚，百毒不侵，面面俱到，不知疲倦，我也不要让别人看到我难过，疲倦，跌倒，失落，我不喜欢去抱怨，因为我知道没人喜欢听抱怨。——网易云音乐热评《倔强》,0,网络
A50,网易云,网易云/真正要走的人连个招呼都不屑打。反而是那些说‘我走了’的人，不过是等你一句‘别走’。——网易云音乐热评《不知归期的人》,0,网络
A51,网易云,网易云/你根本不想睡，你只是用晚安来结束我们之间的对话。——网易云音乐热评《假如让我说下去》,0,网络
A52,网易云,网易云/世界没你想象的那么好，世界也没你想象的那么坏。你过来，来我身边。月亮不抱你，时光摧毁你，可我爱你。——网易云音乐热评《你喜欢海却不喜欢山》,0,网络
A53,网易云,网易云/当一个女生错过最想嫁的人，她会变的越来越挑剔，当一个男生错过最想娶的人，他会变的越来越随意，挑剔是因为都不如你，随意是因为反正不是你。——网易云音乐热评《不二臣》,0,网络
A54,网易云,网易云/喜欢就是喜欢，哪里来的欲擒故纵、克制和隐忍，我巴不得一日三餐吃了什么都告诉你，路上遇见小猫舔爪子也要拍给你看。——网易云音乐热评《喜欢》,0,网络
A55,网易云,网易云/每一份遗憾，都需要一场认真的告别，我们没办法永远在一起。失去，仍是这个世界上大多数爱的结局。该怎么形容，你带给我的一切呢？就像，一个逃不出的漩涡，一圈一圈地沦陷。我曾经也得到过很多，你的笑容、你的温度，你的一切触手可及，以为能就此延续，但失去你后，也差点失去了我自己。——网易云音乐热评《心安理得》,0,网络
A56,网易云,网易云/有时候觉得爱一个人的感觉就像是在赌。你押上你的时间你的精力你的一整颗心想要他回头看你一眼，再一眼。你押得越来越多，越来越舍不得收手。有的人赢得衣钵满盆，有的人输得分文不剩。别说你不求回报。上了赌桌的人，没有一个想空着口袋走。——网易云音乐热评《你从不知道》,0,网络
A57,网易云,网易云/那些离开了你的人，不管当时是出于什么原因转身离去，也许曾彷徨过犹豫过挣扎不舍过，但至少在他决定要走的那个瞬间，他觉得没有你，会过得更好。——网易云音乐热评《起风了》,0,网络
A58,网易云,网易云/我想带你去西藏，在那珠穆朗玛峰上向你单膝下跪求婚。因为那时我高于一切，但是只低于你。——网易云音乐热评《望》,0,网络
A59,网易云,网易云/你根本不想睡，你只是用晚安来结束我们之间的对话。——网易云音乐热评《假如让我说下去》,0,网络
A60,网易云,网易云/合适的人不一定要情商多高，但一定要懂你的点，知道怎么能让你开心。这样漫长的一生共度起来才不会太费劲，他不会在你感性的时候讲道理，不会在你气得头冒烟的时候跟你硬碰硬。 ——网易云音乐热评《You don't know me》,0,网络
A61,网易云,网易云/喜欢就是喜欢，哪里来的欲擒故纵、克制和隐忍，我巴不得一日三餐吃了什么都告诉你，路上遇见小猫舔爪子也要拍给你看。——网易云音乐热评《喜欢》,0,网络
A62,网易云,网易云/他的眼睛很漂亮，漂亮到可以从中看到日月星辰山川河流，可以看到北国的风雪和南国的花开，可以看到大漠孤烟和小桥流水，可以看到白驹过隙星移斗转，可以看到那些我错失掉的所有岁月。简而言之，我很想和他在一起。 ——网易云音乐热评《千禧》,0,网络
A63,网易云,网易云/我以为我会是一个合格的女朋友，温柔大方善解人意什么的，但是一不小心太在意你，所以我把一切都搞砸了，我成了幼稚又小心眼嫉妒猜忌心爆棚的讨厌鬼，把你弄丢了，让你难过的事，我再也不想做了。 ——网易云音乐热评《想自由》 ,0,网络
A64,网易云,网易云/你知道我最担心的是什么吗？就是当我们吵架闹矛盾的时候。别人乘虚而入来安慰你逗你开心，然后让你认为遇到了比我爱你的人。——网易云热评《陷阱》,0,网络
A65,网易云,网易云/有些人就是这样，你准备好了，却已经错过了最好的时机在一起，我以为我必须变得足够好才有资格遇见你，殊不知，遇见你时我才是最好的我。——网易云音乐热评《这一生关于你的风景》,0,网络
A66,网易云,网易云/怎么会不遗憾，你还没见过他单膝下跪求婚的样子、为你做饭的样子、为你和儿女赚钱养家的样子、老了还爱你的样子。——网易云音乐热评《谁》,0,网络
A67,网易云,网易云/你做过一次手术，就知道喝药根本不算什么，你狠狠摔倒过，就知道擦破皮不值得哭，你被背叛过就知道吵两句嘴不伤真感情，希望你慢慢学会长大，希望你开始不在意受伤，希望你伤痕累累，但依然闪闪发光。——网易云音乐热评《学不会》,0,网络
A68,网易云,网易云/如果一段感情，没能把你变成更好的人，只是把你变得患得患失喜怒无常，那真遗憾，你跟错人了。——网易云音乐热评《唉声叹气》,0,网络
A69,网易云,网易云/有人问，是不是越成熟就越难爱上一个人。其实不是，只是越成熟越能看清那不是爱。——网易云音乐热评《也罢》,0,网络
A70,网易云,网易云/前段时间爸妈吵架了，俩人分房睡都不理对方，后来他俩莫名其妙的又和好了，今天玩妈妈手机时无意中翻到了她给爸爸发的短信：我还是像十八岁那样爱你。——网易云音乐热评《温柔》,0,网络
A71,网易云,网易云/无论遇见谁，他都是你生命该出现的人，绝非偶然。他一定会教会你一些什么，无论我走到哪里，那都是我该去的地方，经历一些我该经历的事，遇见我该遇见的人。——网易云音乐热评《如果遇见》,0,网络
A72,网易云,网易云/生活中有很多爱情，看起来特别感人，但是走到最后的时候却感觉很可笑，很多的时候，一个人说特别爱你，但是在离开的时候，却走得很轻易，就像网易云音乐热评所述的：最难堪的不是他不爱你，而是说爱你却轻易放弃。没什么好遗憾 本就是你情我愿 聚散离合都在情理之中。——网易云音乐热评《像风一样》,0,网络
A73,网易云,网易云/人生最好的三个词：“久别重逢，失而复得，虚惊一场。”却唯独没有一个词叫“和好如初”，和好容易，如初多难啊。 ——网易云音乐热评《路过人间》 ,0,网络
A74,网易云,网易云/你知道我最担心的是什么吗？就是当我们吵架闹矛盾的时候。别人乘虚而入来安慰你逗你开心，然后让你认为遇到了比我爱你的人。——网易云热评《陷阱》,0,网络
A75,网易云,网易云/我假装不懂，你也故作轻松，错过就错过，人嘛，总要有点性格。——网易云音乐热评《苦中作乐》,0,网络
A76,网易云,网易云/她曾经很天真，很真诚的爱过我。那后来呢，为什么会是这样？我丢下了她一段时间，突然想起她的时候回头发现她长大了。——网易云音乐热评《我们》,0,网络
A77,网易云,网易云/真正要走的人连个招呼都不屑打。反而是那些说‘我走了’的人，不过是等你一句‘别走’。——网易云音乐热评《不知归期的人》,0,网络
A78,网易云,网易云/别看我眼睛，不然我的喜欢就藏不住了。——网易云音乐热评《藏着》,0,网络
A79,网易云,网易云/从前有一座城堡，里面住着我和你，那时一切都是那么的美好，但也许城墙没有想象中的那么坚固，被多次争吵攻破了 所以没有很久远没有走到最后，城堡被残忍的毁灭了变成了孤城，而现在我也就像个浪子一样，徘徊在这座孤城。 ——网易云音乐热评《孤城浪子》,0,网络
A80,网易云,网易云/操场上的风拂过脸颊的触感我还记得，烈日炎炎下看台上的你的侧脸我还记得，你盈盈一笑眼眸中映着我我还记得。操场还在，风也经常拜访操场，阳光也还是那么温暖，唯一可惜的是我们再也没有重逢了。——网易云音乐热评《十年之间》,0,网络
A81,网易云,网易云/每个人的裂痕，最后都会变成故事的花纹。——网易云音乐热评《会过去的》,0,网络
A82,网易云,网易云/不联系，是因为你的冷淡告诉我打扰到你了。不主动，是因为根本打动不了你。——网易云音乐热评《不谈爱情》,0,网络
A83,网易云,网易云/今天路上与一位路人对视了，真温柔，真温暖，真好看，怦然心动了。——网易云音乐热评《Let's Fall in Love for the Night》,0,网络
A84,网易云,网易云/我有时候认不清自己，我或许热爱纷杂与吵闹，也享受安静和独处。我向来孤僻，我背负孤独，灵魂独自远走，凡体享受世俗狂欢。世间万物皆苦，我可以不去承受。但是，就算我成为不了自己的英雄，也不会有人出现，去替我顶天立地。 ——网易云音乐热评《病态》,0,网络
A85,网易云,网易云/我想，我们也许就像一个没有一次项的二次函数，我们在一起的时候是第一个与x轴的交点，而离别的时间长短取决于截距的大小，但我们终将迎来第二个交点。希望有情人终成眷属，也希望想挽回的都成功。——网易云音乐热评《我怀疑你曾来过》,0,网络
A86,网易云,网易云/希望你一辈子都是小孩，对所有事都好奇，爱哼小曲，永远快乐。喜欢和讨厌不用遮掩，每天都能和喜欢的人讲一大堆废话，也能互道晚安。——网易云音乐热评《晚安》,0,网络
A87,网易云,网易云/每个人的裂痕，最后都会变成故事的花纹。——网易云音乐热评《会过去的》,0,网络
A88,网易云,网易云/大学毕业时，坐在寝室里整理书本，该卖的就卖，突然感觉四年的执着付出了这么多，只能卖那么一点钱。 ——网易云音乐热评《那些你很冒险的梦》,0,网络
A89,网易云,网易云/她活成了很多人不敢活的样子，冒犯了许多人将就的人生。——网易云音乐热评 王菲《人间》,0,网络
A90,网易云,网易云/别动不动就把聊天记录截下来保存了，等物是人非的时候拿出来看着伤感吗？每一句甜言都是嘲笑，每一个亲吻、爱心、表情、晚安、陪伴、不离都显得不可思议，当初怎么说得出来，现在又怎么会是这种境况，也许对方早就不记得和你说过什么，可你还念念不忘 真糟糕。——网易云音乐热评《有没有》,0,网络
A91,网易云,网易云/记忆最让人崩溃的地方，也许就在于它的猝不及防，在某个祥和的午后，你正吃着火锅唱着歌，那些尖利的记忆碎片就像潮水般突然奔涌进你到脑海里，让你闪躲不及。 ——网易云音乐热评《可以了》,0,网络
A92,网易云,网易云/希望他最后娶一个像我一样的女孩，这样他就能一直记住我。又害怕他最后会娶一个像我一样的女孩，如果像我，为什么不是我。——网易云音乐热评《该》,0,网络
A93,网易云,网易云/越是缺乏安全感的人，越是很难开口去要求什么，明明想要一个拥抱，却不愿意说，偏偏装作要走的样子，明明爱的毫无保留，开口就变成，不如我们算了吧。 ——网易云音乐热评《《我怀念的》 ,0,网络
A94,网易云,网易云/我渐渐才知道，真正爱上一个人，你是很难了解他的。 他会因为你满溢的爱越发肆无忌惮，他有本事令你快乐，也最有本事令你流泪。 他爱你说不出缘由，不爱你，也不会告诉你原因。——网易云音乐热评《喜帖街》,0,网络
A95,网易云,网易云/希望你一辈子都是小孩，对所有事都好奇，爱哼小曲，永远快乐。喜欢和讨厌不用遮掩，每天都能和喜欢的人讲一大堆废话，也能互道晚安。——网易云音乐热评《晚安》,0,网络
A96,网易云,网易云/你做过一次手术，就知道喝药根本不算什么，你狠狠摔倒过，就知道擦破皮不值得哭，你被背叛过就知道吵两句嘴不伤真感情，希望你慢慢学会长大，希望你开始不在意受伤，希望你伤痕累累，但依然闪闪发光。——网易云音乐热评《学不会》,0,网络
A97,网易云,网易云/爷爷今年82岁，他有个小野心，想要活到我上大学；他还有个大野心，想要活到我结婚。——网易云音乐热评《岁月神偷》,0,网络
A98,网易云,网易云/我给你的备注是十二，朋友十二画，恋人十二画，爱人十二画，家人十二画。所以，十二的名字，叫做难忘。——网易云音乐热评《十二》,0,网络
A99,网易云,网易云/爱情真的会让人变成哑巴，一种是欲言又止，一种是如鲠在喉。虽然我没出声，但我希望你懂。——网易云音乐热评《哑巴》,0,网络
A100,网易云,网易云/从小我妈就教我，要礼让他人，要注意他人感受，要宽度大度，后来我遇到了形形色色的人，这时候我开始希望每个人都能有妈。——网易云音乐热评《她的梦》,0,网络
A101,网易云,网易云/希望你一辈子都是小孩，对所有事都好奇，爱哼小曲，永远快乐。喜欢和讨厌不用遮掩，每天都能和喜欢的人讲一大堆废话，也能互道晚安。——网易云音乐热评《晚安》,0,网络
A102,网易云,网易云/大张旗鼓的离开其实都是试探，真正的离开是没有告别的，从来扯着嗓门喊着要走的人，都是最后自己摔了一地的玻璃碎片，闷头弯腰一片一片拾了起来。而真正想离开的人，只是挑了一个风和日丽的早晨，裹了件最常穿的大衣，出了门，然后就再也没有回来过。——网易云音乐热评《RememberMe》,0,网络
A103,网易云,网易云/怎么会不遗憾，你还没见过他单膝下跪求婚的样子、为你做饭的样子、为你和儿女赚钱养家的样子、老了还爱你的样子。——网易云音乐热评《谁》,0,网络
A104,网易云,网易云/每一个不懂爱旳人，都会遇到一个懂爱的人，然后经历一场撕心裂肺旳爱情。不懂爱的人慢慢懂了，懂爱旳人，却不敢再爱了。——网易云音乐热评《我知道你都知道》,0,网络
A105,网易云,网易云/遗憾的是，没有同你一起看过万物复苏的初春，陪你度过漫长热烈的盛， 一起走一走深秋的枫叶林，也没有机会戴着厚围巾和帽子。拉着你的手，在大雪纷飞里憧憬未来。想说的话不能亲口告诉你，就在这里讲好了，不管你看到看不到，我都算是讲给你听了。 ——网易云音乐热评《我想你了》,0,网络
A106,网易云,网易云/渐渐发现包容才是一个男生最珍贵的品质。不是故意讨好，不是自诩情商高，是那种真正的干干净净的温柔，随时会替你把围巾拢好，会在起风的街头张开大衣把你裹进怀里。其实聪明有趣，会抖机灵都不算什么。会照顾别人感受才是最难得最让人安心的。 ——网易云音乐热评《别处的夕阳》,0,网络
A107,网易云,网易云/朋友是个佛系哲学控，在他失恋的时候，一个人去了海边。我不放心，偷偷跟过去，一向坚强乐观的他，双手抱头，眼泪却一滴滴掉进海里。他说过，缘到了，事就成了。但这一刻，明了佛也无可奈何。 ——网易云音乐热评《你就不要想起我》,0,网络
A108,网易云,网易云/祝你们幸福是假的，祝你幸福是真的。——网易云音乐热评《我到外地去看你》,0,网络
A109,网易云,网易云/某天，你无端想起一个人，他曾让你对明天有所期待。但是，却完全没有出现在你的明天里。——网易云音乐热评《意外》,0,网络
A110,网易云,网易云/人生最好的三个词：“久别重逢，失而复得，虚惊一场。”却唯独没有一个词叫“和好如初”，和好容易，如初多难啊。 ——网易云音乐热评《路过人间》 ,0,网络
A111,网易云,网易云/真正的爱情不是一时好感，而是明知道没有结果还是有坚持下去的冲动，因为我知道遇见你不容易，错过了会可惜。——网易云音乐热评《天造地设》,0,网络
A112,网易云,网易云/电影太仁慈，总能让错过的人重新相遇。生活不一样，有的人说过再见就再也不见了。——网易云音乐热评《空白格》,0,网络
A113,网易云,网易云/有人说：要感谢前任让你成长，让你变得更好。我觉得不是这样，那些痛不欲生，撕心裂肺的日子，都是你咬着牙一天天熬过来的，凭什么要谢别人，你要谢谢你自己。——网易云音乐热评墙《说散就散》,0,网络
A114,网易云,网易云/孩子们哭，是因为他们知道哭会令他们得到想要的，而大人们哭， 通常是因为永远的失去。成长啊，真是个可怕的东西。——网易云音乐热评《你说》,0,网络
A115,网易云,网易云/你要分清楚“在空闲时间才陪你的人”和“专门腾出时间陪你的人”，然后再决定爱谁。——网易云音乐热评《选择》,0,网络
A116,网易云,网易云/像烟罗书里写的，我也一直渴望有一个人，能够岁月经年仍拉住我不放，不许我堕落，不许我沉沦，不许我随波逐流，不许我就此沉睡。——网易云音乐热评《同罪者》,0,网络
A117,网易云,网易云/我深知这样的姑娘就像枪里的一颗子弹，她总要离开枪膛，因为那才是她的价值，不过她总会射穿你的胸膛落在别处，也许是个好归宿，也许只是掉落在地上，而你已经无力将它拾起来。更难过的是，扣动扳机的永远还是你自己。——网易云音乐热评《人质》,0,网络
A118,网易云,网易云/你知道我最担心的是什么吗？就是当我们吵架闹矛盾的时候。别人乘虚而入来安慰你逗你开心，然后让你认为遇到了比我爱你的人。——网易云热评《陷阱》,0,网络
A119,网易云,网易云/1.我听见一阵急促的敲门声。2.我醒了过来。3.我开了门，看见你在门外。4.你说想我了，之后给我一个大大的拥抱。其实真正的顺序是1342。——网易云音乐热评《不谈爱情》,0,网络
A120,网易云,网易云/别动不动就把聊天记录截下来保存了，等物是人非的时候拿出来看着伤感吗？每一句甜言都是嘲笑，每一个亲吻、爱心、表情、晚安、陪伴、不离都显得不可思议，当初怎么说得出来，现在又怎么会是这种境况，也许对方早就不记得和你说过什么，可你还念念不忘 真糟糕。——网易云音乐热评《有没有》,0,网络
A121,网易云,网易云/或许有一些东西是我强行给你的，比如我的关心，我的陪伴，我的胡搅蛮缠，还有我可怜的安全感。而我不曾问过你是否想要，我只是知道，这些东西我从不轻易给别人。——网易云音乐热评《掩饰》,0,网络
A122,网易云,网易云/我本想去地狱，可是地狱打烊。便转身走去天堂，但天堂也客满。于是我路过人间，正好你房间正通亮。——网易云音乐热评《路过人间》,0,网络
A123,网易云,网易云/真正的爱情不是一时好感，而是明知道没有结果还是有坚持下去的冲动，因为我知道遇见你不容易，错过了会可惜。——网易云音乐热评《天造地设》,0,网络
A124,网易云,网易云/慢慢的我发现对于你，不是一时的好感。而是我知道遇见你不容易，错过了会很可惜。——网易云音乐热评《你瞒我瞒》,0,网络
A125,网易云,网易云/我对你的感觉大概就是：就算我们很久不说话不聊天，或者哪天就直接没了任何联系，我还是会觉得你是我非常非常重要的人。——网易云音乐热评《你就不要想起我》,0,网络
A126,网易云,网易云/我讨厌热闹也不喜欢孤独，我总是熬夜，会一个人听着歌，想着自己做过的事，没有一个爱我爱到心里的人，我没有面包，也没有清酒。 有的只是一腔孤勇。如果哪天我撑不住了，眼睛红红的站在你面前不说话，你也什么都别问，带我走。去哪里都好。——网易云音乐热评《带我走》,0,网络
A127,网易云,网易云/楼下听到一个女孩子哭着打电话：“为什么不接我的电话为什么不理我？”以为又是个电话查岗女朋友，走过她身边时，听到她带着哭腔说：“你要说分手你就好好说啊，不要不接电话，别人会担心你的安全知道吗，你开车又爱走神，我好害怕你出事，分手就分啊你不要吓我…”感情啊，有多伟大就有多卑微。——网易云音乐热评《闹够了没有》,0,网络
A128,网易云,网易云/白羊座的梵高说：“某种程度上，我就是一朵向日葵。”白羊座的安徒生说：“凡是能冲上去，能散发出来的焰火，都是美丽的。“白羊座的三毛说：“我笑，便面如春花，定是能感动人的，任他是谁。“这就是白羊，热烈迷人且倔强。——网易云音乐热评《白羊》,0,网络
A129,网易云,网易云/我养成了嗜酒如命的荒唐，相思入喉时却揭开了不堪，成天与微醺微醉作伴，奈何你的酒馆早就对我打了烊。我借不掉每天想你的习惯，或许你早就将我淡忘。纵然打烊，我也只是偶尔心在流浪，然而谎言却将我褒奖。 ——网易云音乐热评《你的酒馆对我打了样》,0,网络
A130,网易云,网易云/月亮很亮，亮也没用，没用也亮。我喜欢你，喜欢也没用，没用也喜欢。——网易云音乐热评《当时的月亮》,0,网络
A131,网易云,网易云/孩子们哭，是因为他们知道哭会令他们得到想要的，而大人们哭， 通常是因为永远的失去。成长啊，真是个可怕的东西。——网易云音乐热评《你说》,0,网络
