id,tag,value,copyCount,author
B51,朋友圈文案,朋友圈文案/我还是很喜欢你，就像e的x次方多次求导，亘古不变,0,网络
B52,朋友圈文案,朋友圈文案/与你有关，皆是浪漫,0,网络
B53,朋友圈文案,朋友圈文案/祝你也祝我 善良 温暖 节制 知足 进步 积极 平和 快乐 如愿,0,网络
B54,朋友圈文案,朋友圈文案/你做自己就好 爱你的人自然爱你,0,网络
B55,朋友圈文案,朋友圈文案/永远温柔永远滚烫，永远上升不肯下降。,0,网络
B56,朋友圈文案,朋友圈文案/那些将要去的地方，都是素未谋面的故乡,0,网络
B57,朋友圈文案,朋友圈文案/ʕ̯•͡˔•̯᷅ʔ ᐝ,0,网络
B58,朋友圈文案,朋友圈文案/万物更新，旧疾当愈，长安常安,0,网络
B59,朋友圈文案,朋友圈文案/每个人都有属于自己的一片森林，迷失的人迷失了，相逢的人会再相逢。,0,网络
B60,朋友圈文案,朋友圈文案/这世上除了我，只有千万个你。,0,网络
B61,朋友圈文案,朋友圈文案/大家说的都很好，我来总结一下，关于希腊女神阿芙洛狄忒是否要加入我国四大经典名著西游记中，我认为可以考虑让他加入，首先是曹操刚刚在官渡打败了袁绍，而袁绍则跑到了景阳冈和武松喝了三十六碗酒导致现在烂醉如泥把钱包丢了付不起酒钱，气的邻桌的黛玉从耳朵里掏出来金箍棒对着老虎就是一顿打,0,网络
B62,朋友圈文案,朋友圈文案/夜阑卧听风吹雨，铁马是你，冰河也是你,0,网络
B63,朋友圈文案,朋友圈文案/我喜欢在睡觉之前找你 转天待到太阳撒入落地窗 睡眼惺忪地打开手机 慢慢看你回我的信息,0,网络
B64,朋友圈文案,朋友圈文案/📸,0,网络
B65,朋友圈文案,朋友圈文案/好无聊好想吃彩虹ԅ(✧_✧ԅ),0,网络
B66,朋友圈文案,"朋友圈文案/୧( ""̮ )୨✧︎About autumn",0,网络
B67,朋友圈文案,朋友圈文案/人间烟火气 最抚凡人心,0,网络
B68,朋友圈文案,朋友圈文案/星星应该哈哈大笑，反正宇宙是个偏僻的地方。 ——帕斯捷尔纳克,0,网络
B69,朋友圈文案,"朋友圈文案/你是往事的遗书
是日落的余情未了
是路人脚下不停生长的风",0,网络
B70,朋友圈文案,"朋友圈文案/🍒
     今天也想见你 不论什么天气
                                                    🍒​​​",0,网络
B71,朋友圈文案,朋友圈文案/“跟着流星🌠  寻找出口 请你回头 停留”,0,网络
B72,朋友圈文案,朋友圈文案/因为你，我愿意成为一个更好的人，不想成为你的包袱，因此发奋努力，只是为了想要证明我足以与你相配。,0,网络
B73,朋友圈文案,"朋友圈文案/平安喜乐,得偿所愿。",0,网络
B74,朋友圈文案,朋友圈文案/总有一些奇怪的问题 比如 雪人怕冷吗 小熊孤单吗 雨会难过吗 云会恐高吗 你喜欢我吗 ​,0,网络
B75,朋友圈文案,朋友圈文案/人都有各自的月亮,0,网络
B76,朋友圈文案,朋友圈文案/过去我不知道为什么蜘蛛咬了那个男人就变成了蜘蛛侠了，只到那年我被狗咬了一口，到现在还是单身狗。哦，我懂了,0,网络
B77,朋友圈文案,朋友圈文案/我们都要把自己照顾好 好到遗憾都无法打扰,0,网络
B78,朋友圈文案,朋友圈文案/幸福很简单，就是有你在身边。,0,网络
B79,朋友圈文案,"朋友圈文案/不知为何，明明想和你说话。
却骗你说，风雨正好，该去写点诗句。
不必嘲讽我，你笑出声来，
我也当是天籁。
不必怀有敌意，你所有心计，
我都当是你对我的心意。
——西贝 《路人》",0,网络
B80,朋友圈文案,朋友圈文案/大道理人人都懂 小情绪难以自控,0,网络
B81,朋友圈文案,"朋友圈文案/▹运气爆棚的一天!!!
▹希望好运可以一直持续下去๑•̀㉨•́ฅ✧  ",0,网络
B82,朋友圈文案,朋友圈文案/“如果以后住到一起了，音响还是放我的歌单。不过得吃你做的饭，作为回报，半夜给你掖掖被子好了”,0,网络
B83,朋友圈文案,朋友圈文案/你如路边的野花，无人问津，但我看到你的第一眼我就喜欢上了，也许这就是缘分。,0,网络
B84,朋友圈文案,朋友圈文案/三餐四季，爱的人不在,0,网络
B85,朋友圈文案,朋友圈文案/只要有想见的人，就不再是孤身一人了！,0,网络
B86,朋友圈文案,朋友圈文案/原来世间美好大多是免费的，比如阳光，比如喜欢。,0,网络
B87,朋友圈文案,朋友圈文案/*｡٩( ॑꒳ ॑ )征途是星辰大海,0,网络
B88,朋友圈文案,朋友圈文案/世俗很烂，但世间真的藏匿着属于你的温柔,0,网络
B89,朋友圈文案,朋友圈文案/故事很长 我长话短说 我喜欢你。,0,网络
B90,朋友圈文案,朋友圈文案/中秋节快乐，天涯共此时,0,网络
B91,朋友圈文案,"朋友圈文案/氧气是人活着必须要的一种气体。
那你就是我的氧气",0,网络
B92,朋友圈文案,朋友圈文案/在我心中，陪伴与懂得，比爱情更加重要。,0,网络
B93,朋友圈文案,朋友圈文案/第一次见到你的时候 就像看到了彩虹云朵,0,网络
B94,朋友圈文案,朋友圈文案/我每天跑步 只是为了吃更多的炸翅和薯条,0,网络
B95,朋友圈文案,朋友圈文案/ᴛʜʀᴏᴡ ᴀᴡᴀʏ ʏᴇꜱᴛᴇʀᴅᴀʏ ᴀɴᴅ ᴍᴀᴋᴇ ᴇᴠᴇʀʏ ᴅᴀʏ ʟɪɢʜᴛ ˙˘˙,0,网络
B96,朋友圈文案,朋友圈文案/许多相遇都是迅疾的，一些悲伤也是。我们像是行走在夜间的人，边走边感悟。,0,网络
B97,朋友圈文案,朋友圈文案/世界偌大，我却开着宇宙飞船，恰好与温柔撞个满怀。 ,0,网络
B98,朋友圈文案,朋友圈文案/只要有想见的人，就不再是孤身一人了！,0,网络
B99,朋友圈文案,朋友圈文案/最后一次见你是我做的短梦，梦里有你还有一群冬风。,0,网络
B100,朋友圈文案,朋友圈文案/你是我向南仰望了许久的海，也是我今生得意安然的归宿。在复杂的世界和浩瀚的宇宙里，我做过最好的事就是遇见你。有时候疏远并不是讨厌而是太喜欢又很无奈。,0,网络
B101,朋友圈文案,"朋友圈文案/夕阳总会落在你身上
你也会有属于自己的
    宇航员和月亮",0,网络
B102,朋友圈文案,朋友圈文案/是你，也只能是你。,0,网络
B103,朋友圈文案,"朋友圈文案/ଽ꒰⌓̈ ॢ꒱ 快乐
     ＝吃+睡+追剧
     ＝没有事情做",0,网络
B104,朋友圈文案,朋友圈文案/〰︎ ɴɪᴄᴇ ᴅᴀʏ 〰︎࿎,0,网络
B105,朋友圈文案,"朋友圈文案/生之宇宙,归之殊途,星芒万里,瞬时毫厘。",0,网络
B106,朋友圈文案,朋友圈文案/记住，要强大，要微笑。,0,网络
B107,朋友圈文案,朋友圈文案/这三枪为佳梦,0,网络
B108,朋友圈文案,朋友圈文案/ǝɯ ɹǝqɯǝɯǝɹ noʎ ǝdoɥ (倒过来看),0,网络
B109,朋友圈文案,朋友圈文案/听，是我心跳的声音💕,0,网络
B110,朋友圈文案,"朋友圈文案/每一天睁开眼看你和阳光都在，
那就是我要的未来。
——萧亚轩《幸福的地图》",0,网络
B111,朋友圈文案,"朋友圈文案/生活明朗,万物可爱。",0,网络
B112,朋友圈文案,"朋友圈文案/我喜欢你 全世界都知道
只有你不知道",0,网络
B113,朋友圈文案,朋友圈文案/我要穿着宇航服继续在探索的轨道前行 降落在每一个小小星球 摘下玫瑰赠与你 只求做你的小卫星 环游有趣 也能陪你,0,网络
B114,朋友圈文案,朋友圈文案/世界偌大，我却开着宇宙飞船，恰好与温柔撞个满怀。 ,0,网络
B115,朋友圈文案,朋友圈文案/既然祝中秋快乐很俗 那就祝你们暴富吧,0,网络
B116,朋友圈文案,朋友圈文案/今日宜出门🌈,0,网络
B117,朋友圈文案,朋友圈文案/2037年，除夕将会和情人节重合。为了防止年夜饭变成狗粮，单身的你还有17年的时间。,0,网络
B118,朋友圈文案,朋友圈文案/念念不忘必有回响。,0,网络
B119,朋友圈文案,朋友圈文案/吾倾慕汝已久，愿聘汝为妇，托付中馈，衍嗣绵延，终老一生 。,0,网络
B120,朋友圈文案,朋友圈文案/我对你有慢一拍的心动,0,网络
B121,朋友圈文案,朋友圈文案/上帝揉碎的星星掉进了我的梦里，然后就变成了你。,0,网络
B122,朋友圈文案,朋友圈文案/过去我不知道为什么蜘蛛咬了那个男人就变成了蜘蛛侠了，只到那年我被狗咬了一口，到现在还是单身狗。哦，我懂了,0,网络
B123,朋友圈文案,朋友圈文案/♡+♡=♡²  ,0,网络
B124,朋友圈文案,朋友圈文案/生活就是爱你,0,网络
B125,朋友圈文案,朋友圈文案/太阳升起就该把昨天忘掉,0,网络
B126,朋友圈文案,朋友圈文案/钟声敲过，幸运拉开帷幕,0,网络
B127,朋友圈文案,朋友圈文案/虚度光阴的一些证据,0,网络
B128,朋友圈文案,朋友圈文案/我要月亮奔我而来。,0,网络
B129,朋友圈文案,朋友圈文案/祝你也祝我 善良 温暖 节制 知足 进步 积极 平和 快乐 如愿,0,网络
B130,朋友圈文案,朋友圈文案/被孤单遗弃，是谁让灯光寂静。,0,网络
B131,朋友圈文案,"朋友圈文案/1998+22=2020 
注：换成自己的出生年份 + 年龄 = 2020",0,网络
B132,朋友圈文案,朋友圈文案/  (ง •_•)ง 白白胖胖 充满希望,0,网络
B133,朋友圈文案,朋友圈文案/我在去杀你的路上买了你最爱的葱油饼,0,网络
B134,朋友圈文案,朋友圈文案/即将成为全面小康的漏网之鱼。,0,网络
B135,朋友圈文案,朋友圈文案/永远二十赶朝暮,0,网络
B136,朋友圈文案,朋友圈文案/人家都是跨年，我腿短短只能用翻的，翻年快乐,0,网络
B137,朋友圈文案,"朋友圈文案/我是个俗气至顶的人，见山是山，见海是海，见花便是花。唯独见了你，云海开始翻涌，江潮开始澎湃，昆虫的小触须挠着全世界的痒。你无需开口，我和天地万物便通通奔向你。
——王小波",0,网络
B138,朋友圈文案,朋友圈文案/今天太阳很大，你心里一定也是暖烘烘的吧。,0,网络
B139,朋友圈文案,朋友圈文案/最近发现渣男共同点“忙”“爱睡觉”,0,网络
B140,朋友圈文案,"朋友圈文案/   *.
︒  ⋅.  •.   .
⢀🎇 ⋆  𝕋𝕚𝕞𝕖 𝕨𝕚𝕥𝕙 𝕞𝕠𝕞 ⠈◦
﹡⍤ 被浪漫击中的夜晚 ☪︎",0,网络
B141,朋友圈文案,朋友圈文案/勇敢是什么 是我明知道这一顿吃下去会胖 我还是迎头而上,0,网络
B142,朋友圈文案,"朋友圈文案/人类的悲欢并不相通
我只觉得他们吵闹",0,网络
B143,朋友圈文案,朋友圈文案/🐰：// ☀︎☺︎,0,网络
B144,朋友圈文案,朋友圈文案/我要睡了麻烦帮我关下月亮,0,网络
B145,朋友圈文案,朋友圈文案/直道相思了无益，未妨惆怅是清狂。,0,网络
B146,朋友圈文案,朋友圈文案/你想要的是自由，而我想要的是安定的生活，所以我们不顺路了,0,网络
B147,朋友圈文案,朋友圈文案/我想 剪一缕月光 嵌入诗行 帧贴成信笺 飞进你的窗,0,网络
B148,朋友圈文案,朋友圈文案/还有364天就要跨年了，回想起上一次跨年，仿佛就在昨天。在这里，我提前祝大家2021年快乐。,0,网络
B149,朋友圈文案,朋友圈文案/多少人，一夜之间，没穿圣诞装，却成了圣诞老人。,0,网络
B150,朋友圈文案,朋友圈文案/你点亮了一盏灯，我靠近一看，那就是我所向往的世界。,0,网络
B151,朋友圈文案,"朋友圈文案/  霉运清理进度:
▓▓▓▓▓▓▓▓▓▓▓▓100%
好运加载进度:
▓▓▓▓▓▓▓▓▓▓▓▓ 100%",0,网络
B152,朋友圈文案,朋友圈文案/一个人喜欢你的理由，不喜欢了，这个理由就会变成讨厌你的理由,0,网络
B153,朋友圈文案,"朋友圈文案/没什么才艺 给大家跳段街舞
ጿ ኈ ቼ ዽ ጿ ኈ ቼ ዽ ጿ ኈ ቼ ዽ ጿ ኈ ቼ ዽ ጿ ኈ ቼ",0,网络
B154,朋友圈文案,"朋友圈文案/“南方有嘉木，北方有相思，
嘉木风可吹，相思不可断”
                                       —《天已微凉》",0,网络
B155,朋友圈文案,朋友圈文案/大道理人人都懂 小情绪难以自控,0,网络
B156,朋友圈文案,朋友圈文案/来年不忘，今年可期,0,网络
B157,朋友圈文案,"朋友圈文案/“世间情动,不过盛夏白瓷梅子汤,碎冰碰壁当啷响”",0,网络
B158,朋友圈文案,"朋友圈文案/所有人都祝你快乐，
我只愿你遍历山河， 
觉得人间值得。",0,网络
B159,朋友圈文案,朋友圈文案/靠自己生活，灵魂都是安宁的🍃,0,网络
B160,朋友圈文案,朋友圈文案/圣诞老人，希望你能把期末考试的答案塞在我床头的袜子里。,0,网络
B161,朋友圈文案,朋友圈文案/🍒：You will be unique.,0,网络
B162,朋友圈文案,朋友圈文案/让我住进你心里，就是你给我最好的圣诞礼物。,0,网络
B163,朋友圈文案,朋友圈文案/为什么不点赞，是不是欲擒故纵,0,网络
B164,朋友圈文案,朋友圈文案/一个人喜欢你的理由，不喜欢了，这个理由就会变成讨厌你的理由,0,网络
B165,朋友圈文案,"朋友圈文案/土豆和马铃薯，
番茄和西红柿，
我喜欢的人和你。",0,网络
B166,朋友圈文案,朋友圈文案/今天没有文案，因为想不出来了😶,0,网络
B167,朋友圈文案,"朋友圈文案/星子是月亮的碎片。
眼泪是大海的碎片。
玫瑰是心脏的碎片。
你是我世界的碎片。",0,网络
B168,朋友圈文案,朋友圈文案/上帝揉碎的星星掉进了我的梦里，然后就变成了你。,0,网络
B169,朋友圈文案,"朋友圈文案/“ᵀʰᵉ ᵐᵒᵒⁿ ˢʰᵒⁿᵉ ᵇᵃᶜᵏ ᵗᵒ ᵗʰᵉ ʰᵉᵃʳᵗ ᵒᶠ ᵗʰᵉ ˡᵃᵏᵉ.
月亮照回湖心 野鹤奔向闲云 我步入你” ​​​",0,网络
B170,朋友圈文案,"朋友圈文案/因为你，我愿意成为一个更好的人，不想成为你的包袱，因此发奋努力，只是为了想要证明我足以与你相配。
——《侧耳倾听》",0,网络
B171,朋友圈文案,"朋友圈文案/✐ᵕ̈ᴹᴼᴿᴺᴵᴺᴳ🌿
又是新de一天
ˏˋˎˊ˗// 光明正大懒被窝",0,网络
B172,朋友圈文案,朋友圈文案/life I吃吃吃的日常⑅︎◡̈︎*,0,网络
B173,朋友圈文案,朋友圈文案/我喜欢你啊 漫山遍野的喜欢。,0,网络
B174,朋友圈文案,朋友圈文案/美丽的都值得等待，无论是鲜花还是姑娘,0,网络
B175,朋友圈文案,朋友圈文案/我很想你可是我不能打扰你,0,网络
B176,朋友圈文案,朋友圈文案/你才不是什么小人物在我这里你是所有的天气与好心情。,0,网络
B177,朋友圈文案,朋友圈文案/生活就是爱你,0,网络
B178,朋友圈文案,朋友圈文案/只要我没有道德 就没有人能绑架我,0,网络
B179,朋友圈文案,朋友圈文案/江南无所有，聊赠一枝春。,0,网络
B180,朋友圈文案,朋友圈文案/如果不是爱的太用力太认真，又怎会恨得这样伤心欲绝？,0,网络
B181,朋友圈文案,朋友圈文案/保持对生活的爱和热忱，把每一天活得热气腾腾๑•̀㉨•́ฅ✧,0,网络
B182,朋友圈文案,朋友圈文案/希望快乐 不止圣诞这一天,0,网络
B183,朋友圈文案,朋友圈文案/只要两个人都活在世上，总有一天会碰到的，就算碰不到，总有一阵风会吹过我再吹过你，总有一个瞬间我们之间的距离是零,0,网络
B184,朋友圈文案,朋友圈文案/所幸南风知我意，吹梦渡我到西洲。,0,网络
B185,朋友圈文案,朋友圈文案/“​明​智的放弃胜过盲‎​目的执着 ‎​去吹​吹风吧 能清‎​醒‎的话 ‎​感冒也‎​值‎得”,0,网络
B186,朋友圈文案,朋友圈文案/暧昧上头的那几秒，像极了爱情,0,网络
B187,朋友圈文案,朋友圈文案/世界很坏，还好有你在,0,网络
B188,朋友圈文案,朋友圈文案/人活得不快乐的原因大概是，总是间歇性踌躇满志，持续性混吃等死，既无法忍受目前的状态，又没能力改变这一切，可以像只猪一样懒，却无法像只猪一样懒得心安理得。,0,网络
B189,朋友圈文案,朋友圈文案/希望我们都能保持清醒而有意义的生活,0,网络
B190,朋友圈文案,朋友圈文案/这些天的生活小片段 ​,0,网络
B191,朋友圈文案,"朋友圈文案/岁末年中，煮酒温茶，
大学将至，万事胜意。",0,网络
B192,朋友圈文案,"朋友圈文案/山中无甲子,世事都如烟。",0,网络
B193,朋友圈文案,朋友圈文案/或许比起去爱某个人，更困难的是爱着你自己,0,网络
B194,朋友圈文案,朋友圈文案/保持美丽/帅气的秘诀以前是睡觉现在是修图,0,网络
B195,朋友圈文案,"朋友圈文案/你啊，占据我的三分心，
不是“三分流水七分尘”的三分，
是“天下只有三分月色”的三分。",0,网络
B196,朋友圈文案,朋友圈文案/回忆有很多幕 挑最珍贵的封存 耳语分很多种 我把快乐说给你听 ​​,0,网络
B197,朋友圈文案,朋友圈文案/不要像雨一样离开,0,网络
B198,朋友圈文案,朋友圈文案/今晚也等不到你了，还是早点睡吧。,0,网络
B199,朋友圈文案,朋友圈文案/只要有你想要保护的东西，那就拔剑好了。,0,网络
B200,朋友圈文案,朋友圈文案/对方与你发起美食共享，新的一年大家一起白白胖胖,0,网络
B201,朋友圈文案,朋友圈文案/他好时，我便好，他不好时，我便不好。,0,网络
B202,朋友圈文案,朋友圈文案/ʕ̯•͡˔•̯᷅ʔ ᐝ,0,网络
B203,朋友圈文案,朋友圈文案/经常一句歌词，喜欢一首歌，然后回忆一段往事，想起一个人……,0,网络
B204,朋友圈文案,朋友圈文案/愿我如星君如月，夜夜流光相皎洁,0,网络
B205,朋友圈文案,朋友圈文案/改革春风吹满地 新的一年要争气,0,网络
B206,朋友圈文案,朋友圈文案/想绵绵缠缠 直到月亮下班,0,网络
B207,朋友圈文案,朋友圈文案/未曾谋面的也终将会相遇,0,网络
B208,朋友圈文案,朋友圈文案/我很忙，忙着可爱🧸,0,网络
B209,朋友圈文案,朋友圈文案/唯有热爱可抵御漫长岁月💛,0,网络
B210,朋友圈文案,朋友圈文案/都说“小兔子乖乖把门开开”那是不是有一天小兔子不乖了，她就不会被大灰狼抓去了呢？,0,网络
B211,朋友圈文案,朋友圈文案/“想埋在蒲公英堆里 打喷嚏”☁️,0,网络
B212,朋友圈文案,朋友圈文案/ʟᴏᴠᴇ ᴜ ᴛʜʀᴇᴇ ᴛʜᴏᴜsᴀɴᴅ,0,网络
B213,朋友圈文案,朋友圈文案/文学总是有关风月以及玫瑰,0,网络
B285,朋友圈文案,朋友圈文案/世上没有白走的路，每一步都算数。,0,网络
B286,朋友圈文案,朋友圈文案/为什么不点赞，是不是欲擒故纵,0,网络
B214,朋友圈文案,朋友圈文案/要把可爱交付给一个能觉察你小情绪的人,0,网络
B215,朋友圈文案,朋友圈文案/˖⋆•ᴥ•ꔛ‬ꕤ,0,网络
B216,朋友圈文案,朋友圈文案/“ 吧唧一口 吃掉忧愁 ”,0,网络
B217,朋友圈文案,朋友圈文案/有你陪伴皆是团圆。,0,网络
B218,朋友圈文案,"朋友圈文案/十年饮冰,难凉热血。",0,网络
B219,朋友圈文案,朋友圈文案/Give the life a kiss but a shit.,0,网络
B220,朋友圈文案,朋友圈文案/朝暮与岁月并往，愿我们一同行至天光。,0,网络
B221,朋友圈文案,朋友圈文案/吾倾慕汝已久，愿聘汝为妇，托付中馈，衍嗣绵延，终老一生 。,0,网络
B222,朋友圈文案,朋友圈文案/ᴋᴇᴇᴘ sᴡᴇᴇᴛ ᴀɴᴅ sᴍɪʟᴇ,0,网络
B223,朋友圈文案,朋友圈文案/待凛冬离去，雪融草青，相信一定会有新的相逢将温暖延续。——王源,0,网络
B224,朋友圈文案,朋友圈文案/小朋友收起小小烦恼 挂起月亮睡个好觉.,0,网络
B225,朋友圈文案,朋友圈文案/𝕋𝕙𝕖 𝕞 𝕠𝕠𝕟 𝕚𝕤 𝕟𝕠𝕥 𝕔𝕠𝕞𝕚𝕟𝕘 𝕗𝕠𝕣 𝕪𝕠𝕦☽,0,网络
B226,朋友圈文案,朋友圈文案/星星应该哈哈大笑，反正宇宙是个偏僻的地方。 ——帕斯捷尔纳克,0,网络
B227,朋友圈文案,朋友圈文案/ᴴᴬᵛᴱ ᴬ ᴳᴼᴼᴰ ᵀᴵᴹᴱ,0,网络
B228,朋友圈文案,朋友圈文案/“未曾谋面的也终将会相遇 一定会相遇的，慢慢来吧，慢慢约会吧”,0,网络
B229,朋友圈文案,朋友圈文案/今夜，亦未眠。当然是在思念，像星光一般的你。,0,网络
B230,朋友圈文案,朋友圈文案/「今でもあなたは私の光」如今你依旧是我的光,0,网络
B231,朋友圈文案,朋友圈文案/刷了那么多文案都没难过，但是你对我的敷衍让我瞬间流泪,0,网络
B232,朋友圈文案,朋友圈文案/成功加入柠檬供应商行列,0,网络
B233,朋友圈文案,"朋友圈文案/“我问你，怎样才能留住一只蝴蝶？”
“……杀掉它？”
“不错。把它浸泡在潮湿的沙土里软化。用钉子穿透它的身体，把它的翅膀钉起来。你会得到一只完整的蝴蝶标本——但我说的是留住。”
“那么，我应该种一片花田？”
“聪明了一点。蝴蝶喜欢花朵，所以当你种下了它所钟爱的花朵蝴蝶自然会来。可是它记住的并不是你，而是花。蝴蝶不会对一个园丁感到好奇。”
“……”
“你留不住蝴蝶。也留不住任何人。”",0,网络
B234,朋友圈文案,朋友圈文案/感谢我不可以住进你的眼睛， 所以才能拥抱你的背影。,0,网络
